,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
599,Renault Kwid,Renault,RXT Opt ,2016,Manual,"51,099",1st,Petrol,"3,39,799","7,559/month",Zero downpayment
600,Renault Kwid,Renault,RXL ,2016,Manual,"19,908",3rd,Petrol,"3,00,199","6,678/month",Zero downpayment
601,Volkswagen Vento,Volkswagen,HIGHLINE DIESEL ,2012,Manual,"54,121",1st,Diesel,"5,03,799","11,207/month",Zero downpayment
602,Renault Kwid,Renault,RXT ,2016,Manual,"44,204",1st,Petrol,"3,28,599","7,310/month",Zero downpayment
603,Mahindra Kuv100,Mahindra,K6+ 6 STR ,2017,Manual,"27,686",1st,Petrol,"4,84,299","10,773/month",Zero downpayment
604,Mahindra TUV300,Mahindra,T8 ,2016,Manual,"1,08,603",1st,Diesel,"6,94,999","15,460/month",Zero downpayment
605,Ford New Figo,Ford,1.2 TREND ,2016,Manual,"47,004",1st,Petrol,"4,00,799","8,916/month",Zero downpayment
606,Volkswagen Polo,Volkswagen,Trendline 1.0 L Petrol ,2020,Manual,"14,301",1st,Petrol,"6,19,499","13,780/month",Zero downpayment
607,Datsun Redi Go,Datsun,T (O) ,2016,Manual,"25,798",2nd,Petrol,"2,68,999","5,984/month",Zero downpayment
608,Toyota Innova,Toyota,2.5 VX 7 STR BS IV ,2013,Manual,"69,966",2nd,Diesel,"10,48,499","23,323/month",Zero downpayment
609,Maruti Ciaz,Maruti,ZXI PLUS ,2016,Manual,"30,539",1st,Petrol,"7,02,099","15,618/month",Zero downpayment
610,Maruti Ciaz,Maruti,ZXI ,2016,Manual,"27,704",2nd,Petrol,"6,28,999","13,992/month",Zero downpayment
611,Hyundai Elite i20,Hyundai,GNA 1.2 ,2016,Manual,"24,984",1st,Petrol,"5,34,799","11,896/month",Zero downpayment
612,Fiat Grand Punto,Fiat,DYNAMIC 1.3 ,2013,Manual,"27,873",1st,Diesel,"3,75,899","8,362/month",Zero downpayment
613,Hyundai Xcent,Hyundai,S 1.2 OPT ,2015,Manual,"64,283",1st,Petrol,"4,51,299","10,039/month",Zero downpayment
614,Toyota Fortuner,Toyota,3.0 MT 4X4 ,2016,Manual,"47,024",2nd,Diesel,"21,83,499","48,571/month",Zero downpayment
615,Hyundai Xcent,Hyundai,SPECIAL EDITION 1.2 ,2016,,"29,859",2nd,Petrol,"4,82,299","10,728/month",Zero downpayment
616,Volkswagen Polo,Volkswagen,COMFORTLINE 1.2L PETROL ,2017,Manual,"45,400",2nd,Petrol,"5,01,899","11,164/month",Zero downpayment
617,Hyundai Verna,Hyundai,1.6 SX VTVT ,2018,Manual,"16,430",1st,Petrol,"9,54,399","21,230/month",Zero downpayment
618,Renault TRIBER,Renault,1.0 RXZ ,2019,,"24,180",2nd,Petrol,"7,01,099","15,596/month",Zero downpayment
619,Hyundai Elite i20,Hyundai,ERA 1.2 ,2018,Manual,"28,442",1st,Petrol,"5,34,499","11,890/month",Zero downpayment
620,Maruti Swift Dzire,Maruti,ZDI ,2010,Manual,"1,50,507",2nd,Diesel,"3,21,299","7,147/month",Zero downpayment
621,Maruti Wagon R 1.0,Maruti,VXI ,2011,Manual,"72,997",2nd,Petrol,"2,95,699","6,578/month",Zero downpayment
622,Hyundai Elite i20,Hyundai,GNA 1.2 ,2015,Manual,"51,727",1st,Petrol,"5,06,199","11,260/month",Zero downpayment
623,Volkswagen Polo,Volkswagen,COMFORTLINE 1.2L PETROL ,2016,Manual,"36,410",1st,Petrol,"5,34,799","11,896/month",Zero downpayment
624,Hyundai GRAND I10 NIOS,Hyundai,SPORTZ PETROL ,2020,Manual,"3,743",1st,Petrol,"6,60,299","14,688/month",Zero downpayment
625,Renault TRIBER,Renault,1.0 RXZ ,2019,Manual,"9,874",1st,Petrol,"7,28,399","16,203/month",Zero downpayment
626,Maruti Ritz,Maruti,VXI BS IV ,2010,Manual,"83,163",3rd,Petrol,"2,52,099","5,608/month",Zero downpayment
627,Volkswagen Polo,Volkswagen,COMFORTLINE 1.2L PETROL ,2016,Manual,"68,799",1st,Petrol,"5,34,799","11,896/month",Zero downpayment
628,Maruti Dzire,Maruti,VDI AMT ,2017,Automatic,"51,593",1st,Diesel,"6,84,099","15,217/month",Zero downpayment
629,Maruti Dzire,Maruti,VXI AMT ,2018,Automatic,"37,995",1st,Petrol,"6,86,199","15,264/month",Zero downpayment
630,Hyundai i10,Hyundai,SPORTZ 1.2 ,2009,Manual,"1,35,372",1st,Petrol,"2,17,799","4,845/month",Zero downpayment
631,Maruti Zen Estilo,Maruti,LXI ,2010,Manual,"31,247",1st,Petrol,"2,16,199","4,809/month",Zero downpayment
632,Maruti Dzire,Maruti,VXI ,2017,Manual,"14,308",1st,Petrol,"6,26,999","13,947/month",Zero downpayment
633,Honda City,Honda,SV MT PETROL ,2017,Manual,"68,830",1st,Petrol,"7,09,099","15,774/month",Zero downpayment
634,Ford New Figo,Ford,1.2 TITANIUM ,2017,Manual,"39,351",1st,Petrol,"4,98,799","11,096/month",Zero downpayment
635,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2020,Manual,"15,952",1st,Petrol,"8,83,599","19,655/month",Zero downpayment
636,Nissan Micra,Nissan,XL CVT (PETROL) ,2015,Automatic,"60,539",1st,Petrol,"4,41,499","9,821/month",Zero downpayment
637,Honda Brio,Honda,1.2 V MT I VTEC ,2012,Manual,"78,724",1st,Petrol,"3,62,999","8,075/month",Zero downpayment
638,Renault Kwid,Renault,RXL ,2018,Manual,"13,152",1st,Petrol,"3,67,399","8,173/month",Zero downpayment
639,Hyundai VENUE,Hyundai,S MT Turbo GDI 1.0L ,2019,Manual,"1,954",1st,Petrol,"8,83,599","19,655/month",Zero downpayment
640,Honda City,Honda,SV MT PETROL ,2020,Manual,"5,432",1st,Petrol,"9,93,699","22,104/month",Zero downpayment
641,Tata Tiago,Tata,XE 1.2 REVOTRON ,2018,Manual,"28,162",1st,Petrol,"4,44,099","9,879/month",Zero downpayment
642,Maruti A Star,Maruti,VXI ,2011,Manual,"1,23,240",1st,Petrol,"2,26,799","5,045/month",Zero downpayment
643,Renault Kwid,Renault,1.0 RXT Opt ,2018,Automatic,"18,349",1st,Petrol,"3,87,499","8,620/month",Zero downpayment
644,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2012,Manual,"1,01,963",1st,Petrol,"3,84,099","8,544/month",Zero downpayment
645,Maruti IGNIS,Maruti,SIGMA 1.2 K12 ,2017,Manual,"40,561",1st,Petrol,"4,76,999","10,611/month",Zero downpayment
646,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"19,574",1st,Petrol,"6,60,199","14,686/month",Zero downpayment
647,Maruti Alto 800,Maruti,LXI ,2013,Manual,"58,217",2nd,Petrol,"2,29,099","5,096/month",Zero downpayment
648,Maruti Swift,Maruti,VXI ,2015,Manual,"17,350",1st,Petrol,"5,05,399","11,242/month",Zero downpayment
649,Maruti Ritz,Maruti,VXI BS IV ,2013,Manual,"56,260",1st,Petrol,"3,42,499","7,619/month",Zero downpayment
650,Hyundai i10,Hyundai,SPORTZ 1.2 KAPPA2 ,2012,Manual,"39,534",2nd,Petrol,"3,20,899","7,138/month",Zero downpayment
651,Maruti Baleno,Maruti,LPHA DDIS 190 ,2019,Manual,"63,922",1st,Diesel,"7,29,599","16,230/month",Zero downpayment
652,Maruti Vitara Brezza,Maruti,ZDI ,2018,Manual,"61,064",1st,Diesel,"8,66,699","19,279/month",Zero downpayment
653,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2013,Manual,"1,54,104",1st,Petrol,"4,10,199","9,125/month",Zero downpayment
654,Maruti Wagon R 1.0,Maruti,VXI ,2012,Manual,"1,23,370",1st,Petrol,"3,03,299","6,747/month",Zero downpayment
655,Jeep Compass,Jeep,LIMITED PLUS 2.0 4*4 ,2019,Manual,"34,280",1st,Diesel,"23,77,599","52,888/month",Zero downpayment
656,Maruti Swift,Maruti,VXI ,2016,Manual,"48,732",2nd,Petrol,"4,89,099","10,880/month",Zero downpayment
657,Maruti Alto 800,Maruti,LXI ,2013,Manual,"84,301",3rd,Petrol,"2,23,299","4,967/month",Zero downpayment
658,Ford Ecosport,Ford,1.5 TITANIUM TI VCT AT ,2016,Automatic,"1,54,119",1st,Petrol,"5,95,499","13,247/month",Zero downpayment
659,Honda Brio,Honda,1.2 S MT I VTEC ,2013,Manual,"63,007",2nd,Petrol,"3,26,299","7,258/month",Zero downpayment
660,Maruti Wagon R 1.0,Maruti,LXI ,2012,Manual,"43,123",1st,Petrol,"3,10,799","6,914/month",Zero downpayment
661,Maruti Swift,Maruti,VXI ,2016,Manual,"66,482",1st,Petrol,"4,91,599","10,935/month",Zero downpayment
662,Maruti Swift,Maruti,VXI ,2012,Manual,"1,90,147",2nd,Petrol,"3,75,499","8,353/month",Zero downpayment
663,Ford Ecosport,Ford,1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) ,2019,Manual,"17,369",1st,Petrol,"9,70,399","21,586/month",Zero downpayment
664,Hyundai Eon,Hyundai,GNA PLUS ,2014,Manual,"19,439",3rd,Petrol,"2,91,499","6,484/month",Zero downpayment
665,Hyundai Eon,Hyundai,GNA PLUS ,2015,Manual,"40,223",1st,Petrol,"3,05,099","6,787/month",Zero downpayment
666,Maruti Swift,Maruti,VXI ,2019,Manual,"17,996",2nd,Petrol,"5,70,299","12,686/month",Zero downpayment
667,Maruti Swift,Maruti,ZXI ,2015,Manual,"57,444",2nd,Petrol,"4,98,999","11,100/month",Zero downpayment
668,Maruti Swift,Maruti,VXI ,2017,Manual,"35,685",1st,Petrol,"5,62,399","12,510/month",Zero downpayment
669,Maruti Swift,Maruti,VXI ,2015,Manual,"46,730",2nd,Petrol,"4,79,699","10,671/month",Zero downpayment
670,Maruti Swift,Maruti,VDI ,2013,Manual,"67,474",1st,Diesel,"4,47,699","9,959/month",Zero downpayment
671,Maruti Swift,Maruti,VXI ,2017,Manual,"16,944",1st,Petrol,"5,62,399","12,510/month",Zero downpayment
672,Maruti IGNIS,Maruti,DELTA 1.2 K12 ,2019,Manual,"1,518",1st,Petrol,"5,62,899","12,521/month",Zero downpayment
673,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2015,Manual,"90,086",1st,Petrol,"4,25,799","9,472/month",Zero downpayment
674,Hyundai Eon,Hyundai,ERA PLUS ,2017,Manual,"8,892",1st,Petrol,"3,49,799","7,781/month",Zero downpayment
675,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2017,Manual,"17,132",1st,Petrol,"4,81,499","10,711/month",Zero downpayment
676,Maruti Alto,Maruti,VXI ,2019,Manual,"13,684",2nd,Petrol,"3,76,299","8,371/month",Zero downpayment
677,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"78,823",1st,Petrol,"3,58,699","7,979/month",Zero downpayment
678,Hyundai Eon,Hyundai,ERA PLUS ,2018,Manual,"8,943",1st,Petrol,"3,67,499","8,175/month",Zero downpayment
679,Maruti Swift,Maruti,VDI ,2015,Manual,"1,23,061",2nd,Diesel,"4,71,399","10,486/month",Zero downpayment
680,Hyundai Grand i10,Hyundai,STA 1.2 VTVT ,2015,Manual,"30,814",1st,Petrol,"4,98,599","11,091/month",Zero downpayment
681,Maruti Celerio,Maruti,ZXI ,2017,Manual,"27,619",1st,Petrol,"4,40,599","9,801/month",Zero downpayment
682,Maruti Wagon R 1.0,Maruti,VXI ,2013,Manual,"69,153",1st,Petrol,"3,46,299","7,703/month",Zero downpayment
683,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"9,328",1st,Petrol,"3,88,399","8,640/month",Zero downpayment
684,Maruti Wagon R 1.0,Maruti,VXI ,2013,Manual,"52,468",2nd,Petrol,"3,34,899","7,450/month",Zero downpayment
685,Maruti Wagon R 1.0,Maruti,VXI ,2016,Manual,"15,705",1st,Petrol,"4,17,299","9,283/month",Zero downpayment
686,Maruti Wagon R 1.0,Maruti,VXI OPT AMT ,2017,Automatic,"25,102",1st,Petrol,"4,94,199","10,993/month",Zero downpayment
687,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"24,279",1st,Petrol,"3,88,399","8,640/month",Zero downpayment
688,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"10,537",1st,Petrol,"3,98,399","8,862/month",Zero downpayment
689,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2018,Manual,"22,173",1st,Petrol,"4,05,699","9,025/month",Zero downpayment
690,Maruti Alto 800,Maruti,LXI ,2015,Manual,"22,685",3rd,Petrol,"2,51,699","5,599/month",Zero downpayment
691,Maruti S PRESSO,Maruti,VXI PLUS AGS ,2021,Automatic,"1,956",1st,Petrol,"5,60,999","12,479/month",Zero downpayment
692,Maruti Alto K10,Maruti,VXI ,2014,Manual,"45,043",2nd,Petrol,"2,71,699","6,044/month",Zero downpayment
693,Maruti Alto K10,Maruti,VXI ,2016,Manual,"23,964",1st,Petrol,"3,50,599","7,799/month",Zero downpayment
694,Maruti Alto 800,Maruti,VXI ,2018,Manual,"13,967",1st,Petrol,"3,14,999","7,007/month",Zero downpayment
695,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"18,802",1st,Petrol,"4,73,599","10,535/month",Zero downpayment
696,Maruti Alto 800,Maruti,LXI ,2017,Manual,"14,301",1st,Petrol,"3,25,199","7,234/month",Zero downpayment
697,Maruti Alto 800,Maruti,VXI ,2018,Manual,"17,952",2nd,Petrol,"3,14,999","7,007/month",Zero downpayment
698,Maruti Alto 800,Maruti,LXI ,2018,Manual,"13,938",1st,Petrol,"3,41,699","7,601/month",Zero downpayment
699,Renault Kwid,Renault,RXT ,2017,Manual,"22,293",1st,Petrol,"3,46,099","7,699/month",Zero downpayment
700,Maruti OMNI E,Maruti,STD ,2017,Manual,"18,747",3rd,Petrol,"2,60,699","5,799/month",Zero downpayment
701,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2018,Manual,"38,268",1st,Diesel,"8,41,399","18,716/month",Zero downpayment
