,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
395,Ford New Figo,Ford,1.5 TITANIUM ,2018,Manual,"19,589",1st,Diesel,"6,03,799","13,431/month",Zero downpayment
396,Honda City,Honda,V MT PETROL ,2014,Manual,"59,133",2nd,Petrol,"6,19,099","13,772/month",Zero downpayment
397,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL ,2015,Manual,"73,563",2nd,Petrol,"5,39,499","12,001/month",Zero downpayment
398,Volkswagen Vento,Volkswagen,HIGHLINE PLUS 1.0 TSI AT ,2020,Automatic,"8,464",1st,Petrol,"14,67,999","32,655/month",Zero downpayment
399,Maruti OMNI E,Maruti,8 STR ,2017,Manual,"28,826",2nd,Petrol,"2,86,199","6,366/month",Zero downpayment
400,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2015,Manual,"65,377",1st,Petrol,"6,40,999","14,259/month",Zero downpayment
401,Renault Duster,Renault,RXZ DIESEL 110 ,2017,Manual,"96,674",1st,Diesel,"8,91,599","19,833/month",Zero downpayment
402,Hyundai VENUE,Hyundai,1.4 CRDI MT SX ,2019,Manual,"26,890",1st,Diesel,"10,22,599","22,747/month",Zero downpayment
403,Ford Ecosport,Ford,1.0 ECOBOOST TITANIUM OPT ,2017,Manual,"26,280",1st,Petrol,"8,29,399","18,450/month",Zero downpayment
404,Mahindra XUV500,Mahindra,W7 FWD ,2018,Manual,"45,803",1st,Diesel,"14,08,799","31,338/month",Zero downpayment
405,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2014,Manual,"31,454",4th,Petrol,"4,27,299","9,505/month",Zero downpayment
406,Hyundai NEW SANTRO,Hyundai,STA 1.1 MT ,2018,Manual,"54,885",2nd,Petrol,"5,76,799","12,831/month",Zero downpayment
407,Ford Ecosport,Ford,1.5 TITANIUM SIGNATURE TI VCT (SUNROOF) ,2018,Manual,"13,002",1st,Petrol,"10,85,799","24,153/month",Zero downpayment
408,Hyundai NEW SANTRO,Hyundai,ERA 1.1 ,2018,Manual,"24,681",2nd,Petrol,"4,57,899","10,186/month",Zero downpayment
409,Maruti Swift,Maruti,VDI ,2011,Manual,"1,03,443",2nd,Diesel,"3,73,699","8,313/month",Zero downpayment
410,Hyundai i20,Hyundai,GNA O 1.2 ,2011,Manual,"76,436",1st,Petrol,"3,48,899","7,761/month",Zero downpayment
411,Maruti Swift,Maruti,VXI ,2017,Manual,"52,625",2nd,Petrol,"5,81,899","12,944/month",Zero downpayment
412,Maruti Swift,Maruti,ZDI AMT ,2018,Automatic,"57,025",1st,Diesel,"7,60,199","16,910/month",Zero downpayment
413,Maruti Swift Dzire,Maruti,VXI ,2016,Manual,"42,313",2nd,Petrol,"6,20,499","13,803/month",Zero downpayment
414,Maruti S PRESSO,Maruti,VXI PLUS ,2020,Manual,"4,983",1st,Petrol,"4,89,699","10,893/month",Zero downpayment
415,Ford Ecosport,Ford,1.0 ECOBOOST TITANIUM ,2015,Manual,"1,48,890",1st,Petrol,"6,00,099","13,349/month",Zero downpayment
416,Maruti Swift,Maruti,VXI ,2012,Manual,"38,980",1st,Petrol,"4,34,599","9,667/month",Zero downpayment
417,Hyundai i20,Hyundai,SPORTZ 1.2 VTVT ,2014,Manual,"52,880",1st,Petrol,"4,74,399","10,553/month",Zero downpayment
418,Hyundai i20,Hyundai,SPORTZ 1.2 VTVT ,2014,Manual,"89,057",2nd,Petrol,"4,74,399","10,553/month",Zero downpayment
419,Hyundai i20,Hyundai,SPORTZ 1.2 VTVT ,2012,Manual,"81,371",1st,Petrol,"4,17,699","9,291/month",Zero downpayment
420,Hyundai Eon,Hyundai,SPORTZ ,2014,Manual,"36,141",2nd,Petrol,"3,42,099","7,610/month",Zero downpayment
421,Honda Brio,Honda,1.2 S MT I VTEC ,2015,Manual,"42,415",2nd,Petrol,"4,50,299","10,017/month",Zero downpayment
422,Renault Kwid,Renault,RXT 1.0 EASY-R  AT ,2018,Automatic,"6,912",1st,Petrol,"4,62,299","10,284/month",Zero downpayment
423,Maruti Wagon R 1.0,Maruti,VXI OPT ,2016,Manual,"96,083",1st,Petrol,"3,98,599","8,867/month",Zero downpayment
424,Hyundai Eon,Hyundai,ERA PLUS ,2016,Manual,"36,874",1st,Petrol,"3,40,699","7,579/month",Zero downpayment
425,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2015,Manual,"59,212",2nd,Petrol,"4,47,599","9,957/month",Zero downpayment
426,Honda Jazz,Honda,1.2 X I VTEC ,2012,Manual,"37,293",1st,Petrol,"4,58,399","10,197/month",Zero downpayment
427,Honda Jazz,Honda,1.2 SELECT I VTEC ,2012,Manual,"37,081",1st,Petrol,"4,38,799","9,761/month",Zero downpayment
428,Hyundai Grand i10,Hyundai,STA 1.2 AT VTVT ,2016,Automatic,"30,960",1st,Petrol,"5,66,699","12,606/month",Zero downpayment
429,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"35,163",1st,Petrol,"5,44,499","12,112/month",Zero downpayment
430,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"68,484",1st,Petrol,"4,09,799","9,116/month",Zero downpayment
431,Maruti Alto 800,Maruti,VXI ,2015,Manual,"32,097",1st,Petrol,"2,76,499","6,151/month",Zero downpayment
432,Maruti Alto 800,Maruti,VXI ,2017,Manual,"37,801",3rd,Petrol,"3,08,099","6,853/month",Zero downpayment
433,Maruti Wagon R 1.0,Maruti,VXI ,2012,Manual,"53,525",1st,Petrol,"3,68,499","8,197/month",Zero downpayment
434,Tata Nano,Tata,XT TWIST ,2015,Manual,"43,402",1st,Petrol,"1,84,399","4,102/month",Zero downpayment
435,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"27,150",1st,Petrol,"5,05,899","11,253/month",Zero downpayment
436,Maruti Alto K10,Maruti,VXI ,2012,Manual,"46,264",1st,Petrol,"2,99,699","6,667/month",Zero downpayment
437,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"8,409",1st,Petrol,"4,50,199","10,014/month",Zero downpayment
438,Maruti Alto K10,Maruti,VXI ,2018,Manual,"24,316",1st,Petrol,"3,89,099","8,655/month",Zero downpayment
439,Tata Nano,Tata,TWIST XTA ,2016,Automatic,"19,648",2nd,Petrol,"2,69,599","5,997/month",Zero downpayment
440,Maruti Alto K10,Maruti,VXI OPT ,2018,Manual,"48,435",1st,Petrol,"4,06,599","9,045/month",Zero downpayment
441,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"29,297",2nd,Petrol,"4,02,099","8,944/month",Zero downpayment
442,Maruti Wagon R 1.0,Maruti,VXI ,2016,Manual,"27,858",1st,Petrol,"4,48,499","9,977/month",Zero downpayment
443,Maruti Eeco,Maruti,7 STR ,2018,Manual,"33,848",2nd,Petrol,"4,17,999","9,298/month",Zero downpayment
444,Maruti Alto K10,Maruti,VXI AMT ,2015,Automatic,"42,556",2nd,Petrol,"3,64,399","8,106/month",Zero downpayment
445,Maruti Alto K10,Maruti,VXI (O) AMT ,2016,Automatic,"29,240",1st,Petrol,"4,14,999","9,231/month",Zero downpayment
446,Maruti Alto K10,Maruti,VXI ,2014,Manual,"37,115",1st,Petrol,"3,54,199","7,879/month",Zero downpayment
447,Datsun Redi Go,Datsun,T (O) ,2017,Manual,"61,307",2nd,Petrol,"2,88,099","6,409/month",Zero downpayment
448,Hyundai Verna,Hyundai,FLUIDIC 1.6 VTVT S (O)  MT ,2015,Manual,"38,366",1st,Petrol,"7,11,299","15,822/month",Zero downpayment
449,Maruti Alto K10,Maruti,VXI ,2014,Manual,"65,951",2nd,Petrol,"3,47,299","7,725/month",Zero downpayment
