,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
0,Ford New Figo,Ford,1.2 TREND ,2017,Manual,58,1st,Petrol,"4,20,699","9,358/month",Zero downpayment
1,Maruti Swift,Maruti,VDI ,2012,Manual,"69,711",2nd,Diesel,"4,09,599","9,111/month",Zero downpayment
2,Maruti Vitara Brezza,Maruti,ZXI+ AT SHVS ,2020,Automatic,"13,934",1st,Petrol,"11,31,099","25,161/month",Zero downpayment
3,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2018,Manual,"16,631",1st,Petrol,"8,11,899","18,060/month",Zero downpayment
4,Hyundai Tucson New,Hyundai,2WD AT GLS DIESEL ,2017,Automatic,"64,801",1st,Diesel,"16,66,499","37,070/month",Zero downpayment
5,Hyundai i20 Active,Hyundai,1.4 SX ,2015,Manual,"71,713",1st,Diesel,"6,35,199","14,130/month",Zero downpayment
6,Hyundai i20 Active,Hyundai,1.4 SX ,2015,Manual,"1,43,485",1st,Diesel,"6,28,099","13,972/month",Zero downpayment
7,Honda Civic,Honda,ZX CVT PETROL ,2019,Automatic,"29,075",1st,Petrol,"17,28,499","38,450/month",Zero downpayment
8,Honda Civic,Honda,ZX CVT PETROL ,2019,Automatic,"19,570",1st,Petrol,"18,39,699","40,923/month",Zero downpayment
9,Honda CRV,Honda,2.4 AWD AT ,2013,,"81,458",2nd,Petrol,"7,85,999","17,484/month",Zero downpayment
10,Tata ALTROZ,Tata,XZ 1.2 ,2020,Manual,"16,523",1st,Petrol,"8,48,299","18,870/month",Zero downpayment
11,Maruti New  Wagon-R,Maruti,VXI 1.0 ,2019,Manual,"9,608",1st,Petrol,"5,55,099","12,348/month",Zero downpayment
12,Maruti Vitara Brezza,Maruti,VDI ,2016,Manual,"52,988",1st,Diesel,"7,22,999","16,083/month",Zero downpayment
13,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"1,30,014",1st,Petrol,"5,16,699","11,494/month",Zero downpayment
14,Hyundai i20 Active,Hyundai,1.2 SX ,2017,Manual,"12,910",1st,Petrol,"6,32,399","14,067/month",Zero downpayment
15,Maruti Vitara Brezza,Maruti,VDI OPT ,2017,Manual,"46,304",1st,Diesel,"7,30,599","16,252/month",Zero downpayment
16,Jeep Compass,Jeep,2.0 LONGITUDE ,2017,Manual,"62,695",1st,Diesel,"13,58,799","30,226/month",Zero downpayment
17,Toyota Glanza,Toyota,G CVT ,2019,Automatic,"44,175",1st,Petrol,"7,85,599","17,475/month",Zero downpayment
18,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"11,691",1st,Petrol,"6,11,099","13,594/month",Zero downpayment
19,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2016,Manual,"47,955",1st,Petrol,"6,04,899","13,456/month",Zero downpayment
20,Hyundai Verna,Hyundai,FLUIDIC 1.6 SX VTVT ,2017,Manual,"43,085",2nd,Petrol,"7,88,199","17,533/month",Zero downpayment
21,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"51,532",1st,Petrol,"5,81,899","12,944/month",Zero downpayment
22,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"40,087",1st,Petrol,"5,72,599","12,737/month",Zero downpayment
23,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2016,Manual,"24,481",1st,Petrol,"6,23,999","13,881/month",Zero downpayment
24,Maruti Baleno,Maruti,LPHA DDIS 190 ,2016,Manual,"85,248",1st,Diesel,"6,54,999","14,570/month",Zero downpayment
25,Maruti Dzire,Maruti,VDI ,2017,Manual,"1,07,185",1st,Diesel,"6,95,799","15,478/month",Zero downpayment
26,Maruti Dzire,Maruti,VXI ,2018,Manual,"40,870",1st,Petrol,"7,04,199","15,665/month",Zero downpayment
27,Maruti Dzire,Maruti,VXI ,2018,Manual,"40,267",1st,Petrol,"6,94,899","15,458/month",Zero downpayment
28,Maruti Dzire,Maruti,VXI ,2018,Manual,"18,895",1st,Petrol,"7,04,199","15,665/month",Zero downpayment
29,Maruti Dzire,Maruti,VXI ,2018,Manual,"14,904",1st,Petrol,"7,04,199","15,665/month",Zero downpayment
30,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2018,Manual,"25,586",1st,Petrol,"8,16,099","18,154/month",Zero downpayment
31,Hyundai VENUE,Hyundai,1.0 TURBO GDI SX+ AT ,2020,Automatic,"21,526",1st,Petrol,"11,35,899","25,267/month",Zero downpayment
32,Tata NEXON,Tata,XZA + 1.2 PETROL A/T ,2021,Automatic,"6,352",1st,Petrol,"11,88,199","26,431/month",Zero downpayment
33,Maruti IGNIS,Maruti,ZETA 1.2 K12 AMT ,2017,Automatic,"31,550",2nd,Petrol,"5,33,299","11,863/month",Zero downpayment
34,Maruti Dzire,Maruti,ZDI Plus ,2018,Manual,"30,200",2nd,Diesel,"7,99,999","17,796/month",Zero downpayment
35,Maruti Dzire,Maruti,ZDI Plus ,2018,Manual,"51,484",1st,Diesel,"7,89,399","17,560/month",Zero downpayment
36,Maruti Ertiga,Maruti,ZDI SHVS ,2016,Manual,"57,921",1st,Diesel,"8,67,199","19,290/month",Zero downpayment
37,Maruti IGNIS,Maruti,DELTA 1.3 DDIS ,2017,Manual,"29,027",1st,Diesel,"5,43,199","12,083/month",Zero downpayment
38,Maruti IGNIS,Maruti,DELTA 1.2 K12 AMT ,2017,Automatic,"14,854",1st,Petrol,"5,37,699","11,961/month",Zero downpayment
39,Hyundai VENUE,Hyundai,1.0 TURBO GDI SX+ AT ,2019,Automatic,"8,917",1st,Petrol,"11,70,199","26,030/month",Zero downpayment
40,Maruti Dzire,Maruti,VDI AMT ,2018,Automatic,"53,168",1st,Diesel,"7,55,099","16,797/month",Zero downpayment
41,Toyota Corolla Altis,Toyota,J S ,2014,Manual,"22,359",2nd,Petrol,"6,98,199","15,531/month",Zero downpayment
42,Maruti Dzire,Maruti,VDI AMT ,2018,Automatic,"23,726",1st,Diesel,"7,77,999","17,306/month",Zero downpayment
43,Honda Jazz,Honda,1.2 V MT ,2016,Manual,"29,453",1st,Petrol,"5,66,899","12,610/month",Zero downpayment
44,Honda Jazz,Honda,1.2 V AT ,2016,Automatic,"32,013",1st,Petrol,"6,34,599","14,116/month",Zero downpayment
45,Jeep Compass,Jeep,LIMITED 1.4 AT ,2018,Automatic,"9,447",1st,Petrol,"17,21,699","38,298/month",Zero downpayment
46,Hyundai Grand i10,Hyundai,GNA 1.2 VTVT ,2013,Manual,"36,143",1st,Petrol,"3,61,699","8,046/month",Zero downpayment
47,Hyundai VENUE,Hyundai,1.0 TURBO GDI SX+ AT ,2019,Automatic,"26,448",1st,Petrol,"10,83,999","24,113/month",Zero downpayment
48,Honda Jazz,Honda,1.2 SV MT ,2016,Manual,"41,262",1st,Petrol,"5,06,699","11,271/month",Zero downpayment
49,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"43,118",1st,Petrol,"5,94,699","13,229/month",Zero downpayment
50,Hyundai Creta,Hyundai,1.6 SX PLUS AUTO PETROL ,2017,Automatic,"67,764",1st,Petrol,"10,44,699","23,239/month",Zero downpayment
51,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2014,Manual,"14,086",1st,Petrol,"4,16,299","9,260/month",Zero downpayment
52,Ford Figo Aspire,Ford,1.5 TREND DIESEL ,2018,Manual,"28,177",1st,Diesel,"6,10,299","13,576/month",Zero downpayment
53,KIA SELTOS,KIA,HTX AT PETROL ,2020,Automatic,"12,433",1st,Petrol,"15,41,099","34,281/month",Zero downpayment
54,KIA SELTOS,KIA,GTX+ 1.4 MT ,2019,Manual,"14,320",1st,Petrol,"16,67,199","37,086/month",Zero downpayment
55,KIA SELTOS,KIA,GTX+ 1.4 MT ,2019,Manual,"5,348",1st,Petrol,"16,17,199","35,974/month",Zero downpayment
56,KIA SELTOS,KIA,GTX+ 1.4 MT ,2019,Manual,"12,368",1st,Petrol,"16,81,199","37,397/month",Zero downpayment
57,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2017,Manual,"22,276",2nd,Petrol,"5,75,399","12,799/month",Zero downpayment
58,Hyundai Grand i10,Hyundai,STA 1.2 AT VTVT ,2013,Manual,"55,125",1st,Petrol,"4,18,099","9,300/month",Zero downpayment
59,Volkswagen Polo,Volkswagen,HIGHLINE PLUS 1.2L PETROL ,2017,Manual,"16,885",1st,Petrol,"6,02,299","13,398/month",Zero downpayment
60,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2017,Manual,"43,660",1st,Diesel,"11,35,999","25,270/month",Zero downpayment
61,Maruti Celerio,Maruti,VXI AMT ,2015,Automatic,"17,993",1st,Petrol,"4,20,599","9,356/month",Zero downpayment
62,Mahindra XUV500,Mahindra,W8 FWD ,2017,Manual,"42,960",1st,Diesel,"12,35,599","27,485/month",Zero downpayment
63,Honda City,Honda,V MT PETROL ,2018,Manual,"15,834",1st,Petrol,"9,05,999","20,153/month",Zero downpayment
64,MG HECTOR,MG,SHARP 2.0 DIESEL ,2019,Manual,"48,939",1st,Diesel,"18,14,899","40,371/month",Zero downpayment
65,Honda City,Honda,V MT PETROL ,2018,Manual,"18,363",1st,Petrol,"9,21,599","20,500/month",Zero downpayment
66,Hyundai i10,Hyundai,GNA 1.1 IRDE2 ,2013,Manual,"40,284",2nd,Petrol,"2,98,499","6,640/month",Zero downpayment
67,Hyundai Elite i20,Hyundai,STA 1.2 ,2017,Manual,"47,676",1st,Petrol,"6,93,499","15,427/month",Zero downpayment
68,Hyundai i20,Hyundai,GNA O 1.2 ,2011,Manual,"42,046",1st,Petrol,"3,24,799","7,225/month",Zero downpayment
69,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2017,Manual,"22,682",1st,Petrol,"7,85,599","17,475/month",Zero downpayment
70,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2017,Automatic,"40,500",1st,Petrol,"7,38,699","16,432/month",Zero downpayment
71,Honda Amaze,Honda,1.2 V CVT I VTEC ,2019,Automatic,"12,829",1st,Petrol,"8,15,099","18,131/month",Zero downpayment
72,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2017,Manual,"25,400",2nd,Petrol,"6,10,899","13,589/month",Zero downpayment
73,Hyundai Creta,Hyundai,1.6 SX AT CRDI ,2020,Automatic,"25,507",1st,Diesel,"20,38,499","45,345/month",Zero downpayment
74,MG HECTOR,MG,SHARP 2.0 DIESEL ,2019,,"28,478",2nd,Diesel,"17,06,399","37,958/month",Zero downpayment
75,Maruti S Cross,Maruti,ZETA SHVS ,2019,Manual,"20,577",1st,Diesel,"11,77,399","26,191/month",Zero downpayment
76,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2017,Manual,"69,269",1st,Petrol,"6,09,599","13,560/month",Zero downpayment
77,Datsun Redi Go,Datsun,T (O) ,2021,Manual,144,1st,Petrol,"5,08,499","11,311/month",Zero downpayment
78,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2017,Manual,"26,359",1st,Petrol,"6,26,399","13,934/month",Zero downpayment
79,Hyundai Elite i20,Hyundai,STA 1.2 ,2017,Manual,"35,112",1st,Petrol,"6,76,199","15,042/month",Zero downpayment
80,Honda City,Honda,ZX CVT ,2018,Automatic,"48,062",1st,Petrol,"11,22,299","24,965/month",Zero downpayment
81,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,"60,424",1st,Petrol,"10,80,399","24,033/month",Zero downpayment
82,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2017,Manual,"25,814",1st,Petrol,"6,14,399","13,667/month",Zero downpayment
83,Renault Kwid,Renault,RXT ,2018,Manual,"13,943",2nd,Petrol,"3,37,399","7,505/month",Zero downpayment
84,Honda City,Honda,ZX MT PETROL ,2019,Manual,"10,806",1st,Petrol,"10,95,199","24,362/month",Zero downpayment
85,Renault Kwid,Renault,CLIMBER 1.0 AT ,2017,Automatic,"19,320",1st,Petrol,"3,85,399","8,573/month",Zero downpayment
86,Ford Ecosport,Ford,1.5 TDCI TITANIUM PLUS ,2018,Manual,"50,828",1st,Diesel,"8,77,299","19,515/month",Zero downpayment
87,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"28,026",1st,Petrol,"6,14,899","13,678/month",Zero downpayment
88,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2015,Automatic,"94,303",1st,Petrol,"5,47,899","12,188/month",Zero downpayment
89,Volkswagen Polo,Volkswagen,GT TSI AT 1.0 ,2020,,"3,112",1st,Petrol,"10,58,499","23,546/month",Zero downpayment
90,Maruti Swift,Maruti,VXI AMT ,2019,Automatic,"15,890",1st,Petrol,"6,65,599","14,806/month",Zero downpayment
91,Maruti Wagon R 1.0,Maruti,LXI ,2014,Manual,"55,353",2nd,Petrol,"3,24,999","7,229/month",Zero downpayment
92,BMW 5 Series,BMW,520D 2.0 ,2013,Automatic,"93,457",2nd,Diesel,"13,76,799","30,626/month",Zero downpayment
93,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2016,Manual,"59,532",1st,Petrol,"4,49,499","9,999/month",Zero downpayment
94,Hyundai Grand i10,Hyundai,gna 1.2 AT  VTVT ,2016,Automatic,"53,486",2nd,Petrol,"4,42,199","9,836/month",Zero downpayment
95,Maruti Dzire,Maruti,VXI ,2019,Manual,"27,268",1st,Petrol,"7,07,299","15,733/month",Zero downpayment
96,Tata Tiago,Tata,XZA 1.2 REVOTRON ,2018,Automatic,"32,064",1st,Petrol,"5,64,999","12,568/month",Zero downpayment
97,Maruti Swift,Maruti,VDI ABS ,2015,Manual,"35,717",1st,Diesel,"5,39,199","11,994/month",Zero downpayment
98,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2014,Manual,"66,552",1st,Petrol,"4,47,599","9,957/month",Zero downpayment
99,Hyundai i20,Hyundai,SPORTZ 1.2 VTVT ,2012,Manual,"38,908",1st,Petrol,"4,14,199","9,214/month",Zero downpayment
100,Toyota Etios Liva,Toyota,D-4D VXD ,2016,Manual,"62,324",1st,Diesel,"5,62,899","12,521/month",Zero downpayment
101,Maruti Swift,Maruti,ZDI + ,2018,Manual,"26,635",1st,Diesel,"7,71,999","17,173/month",Zero downpayment
102,Hyundai i20,Hyundai,STA 1.2 ,2014,Manual,"40,369",1st,Petrol,"4,69,299","10,439/month",Zero downpayment
103,Hyundai Eon,Hyundai,GNA PLUS ,2018,Manual,"12,881",1st,Petrol,"3,91,599","8,711/month",Zero downpayment
104,Maruti Celerio,Maruti,ZXI ,2019,Manual,"51,521",1st,Petrol,"4,76,499","10,599/month",Zero downpayment
105,Maruti Vitara Brezza,Maruti,VDI ,2019,Manual,"16,664",2nd,Diesel,"8,38,699","18,656/month",Zero downpayment
106,Maruti Baleno,Maruti,LPHA DDIS 190 ,2018,Manual,"53,267",1st,Diesel,"7,73,399","17,204/month",Zero downpayment
107,Maruti Wagon R 1.0,Maruti,VXI PLUS ,2018,Manual,"31,191",1st,Petrol,"4,48,199","9,970/month",Zero downpayment
108,Hyundai i10,Hyundai,STA 1.2 AT KAPPA2 WITH SUNROOF ,2013,Automatic,"31,550",1st,Petrol,"4,38,299","9,750/month",Zero downpayment
109,Maruti Alto K10,Maruti,VXI OPT ,2018,Manual,"58,970",1st,Petrol,"3,47,099","7,721/month",Zero downpayment
110,Maruti Swift Dzire,Maruti,VDI BS IV ,2012,Manual,"1,33,745",1st,Diesel,"4,64,499","10,333/month",Zero downpayment
111,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"19,383",2nd,Petrol,"7,09,999","15,794/month",Zero downpayment
112,Maruti S PRESSO,Maruti,VXI PLUS ,2021,Manual,"3,509",1st,Petrol,"5,08,799","11,318/month",Zero downpayment
113,Honda Jazz,Honda,1.2 V AT ,2017,Automatic,"11,216",1st,Petrol,"6,78,399","15,091/month",Zero downpayment
114,Jeep Compass,Jeep,1.4 LIMITED PLUS AT ,2019,Automatic,"30,583",2nd,Petrol,"18,00,699","40,056/month",Zero downpayment
115,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2016,Manual,"23,600",3rd,Petrol,"4,49,999","10,010/month",Zero downpayment
116,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2019,Manual,"49,511",1st,Diesel,"10,24,399","22,787/month",Zero downpayment
117,Hyundai Grand i10,Hyundai,1.2 ASTA (O) AT ,2016,Automatic,"8,632",1st,Petrol,"5,22,999","11,634/month",Zero downpayment
118,Maruti Wagon R 1.0,Maruti,VXI ,2017,Manual,"24,813",1st,Petrol,"4,56,499","10,155/month",Zero downpayment
119,Maruti Alto 800,Maruti,VXI ,2018,Manual,"41,230",1st,Petrol,"3,23,199","7,189/month",Zero downpayment
120,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"28,828",1st,Petrol,"5,07,499","11,289/month",Zero downpayment
121,Hyundai i20,Hyundai,STA 1.2 O ,2014,Manual,"40,459",3rd,Petrol,"4,29,599","9,556/month",Zero downpayment
122,Hyundai i20,Hyundai,GNA O 1.2 ,2013,Manual,"34,387",1st,Petrol,"3,91,399","8,706/month",Zero downpayment
123,Hyundai Grand i10,Hyundai,gna 1.2 AT  VTVT ,2016,Automatic,"16,786",1st,Petrol,"5,30,899","11,810/month",Zero downpayment
124,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"32,627",1st,Petrol,"4,94,399","10,998/month",Zero downpayment
125,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2019,Automatic,"3,439",1st,Petrol,"5,04,599","11,225/month",Zero downpayment
126,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"26,356",1st,Petrol,"3,67,499","8,175/month",Zero downpayment
127,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2019,Automatic,"13,373",1st,Petrol,"4,92,399","10,953/month",Zero downpayment
128,Maruti IGNIS,Maruti,DELTA 1.2 K12 AMT ,2019,Automatic,"14,751",1st,Petrol,"6,07,499","13,513/month",Zero downpayment
129,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"21,555",1st,Petrol,"4,86,199","10,815/month",Zero downpayment
130,Hyundai Grand i10,Hyundai,SPORTZ (O) 1.2 AT VTVT ,2017,Automatic,"9,365",1st,Petrol,"6,02,199","13,396/month",Zero downpayment
131,Hyundai Grand i10,Hyundai,STA 1.2 CRDI ,2017,Manual,"13,148",1st,Diesel,"6,80,599","15,140/month",Zero downpayment
132,Hyundai Grand i10,Hyundai,STA 1.2 (O) VTVT ,2016,Manual,"27,727",1st,Petrol,"4,70,699","10,470/month",Zero downpayment
133,Hyundai i20,Hyundai,STA 1.2 ,2013,Manual,"41,048",2nd,Petrol,"4,12,299","9,171/month",Zero downpayment
134,Maruti Wagon R 1.0,Maruti,VXI ,2017,Manual,"22,454",1st,Petrol,"4,42,699","9,848/month",Zero downpayment
135,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2015,Manual,"30,849",1st,Petrol,"4,52,199","10,059/month",Zero downpayment
136,Maruti Alto 800,Maruti,LXI ,2017,Manual,"19,863",1st,Petrol,"3,25,099","7,232/month",Zero downpayment
137,Maruti Wagon R 1.0,Maruti,LXI ,2013,Manual,"39,630",1st,Petrol,"3,45,699","7,690/month",Zero downpayment
138,Maruti Celerio,Maruti,ZXI OPT ,2018,Manual,"6,149",1st,Petrol,"5,34,799","11,896/month",Zero downpayment
139,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"19,157",1st,Petrol,"4,05,099","9,011/month",Zero downpayment
140,Volkswagen Ameo,Volkswagen,HIGHLINE 1.2 ,2016,Manual,"30,248",1st,Petrol,"5,01,799","11,162/month",Zero downpayment
141,Maruti Wagon R 1.0,Maruti,VXI AMT ,2016,Automatic,"61,774",1st,Petrol,"3,74,499","8,331/month",Zero downpayment
142,Maruti Baleno,Maruti,LPHA DDIS 190 ,2016,Manual,"45,702",1st,Diesel,"6,47,799","14,410/month",Zero downpayment
143,Maruti Baleno,Maruti,ZETA 1.2 K12 CVT ,2016,Automatic,"5,318",1st,Petrol,"7,41,599","16,496/month",Zero downpayment
144,Tata Hexa,Tata,Varicor 400 XT ,2018,Manual,"91,763",1st,Diesel,"11,63,499","25,881/month",Zero downpayment
145,Honda City,Honda,SV MT PETROL ,2014,Manual,"57,968",1st,Petrol,"5,38,899","11,988/month",Zero downpayment
146,Toyota Innova Crysta,Toyota,2.4 VX 7 STR ,2018,Manual,"38,389",1st,Diesel,"18,14,599","40,365/month",Zero downpayment
147,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"21,047",1st,Petrol,"6,60,599","14,695/month",Zero downpayment
148,Datsun Redi Go,Datsun,1.0 S AT ,2018,Automatic,"14,778",1st,Petrol,"3,69,499","8,219/month",Zero downpayment
149,Honda Civic,Honda,1.8V AT ,2019,Automatic,"8,492",1st,Petrol,"15,07,799","33,540/month",Zero downpayment
150,Hyundai Creta,Hyundai,1.4 E PLUS CRDI ,2019,Manual,"61,173",2nd,Diesel,"9,80,899","21,820/month",Zero downpayment
151,Renault Kwid,Renault,RXL ,2019,Manual,"12,909",1st,Petrol,"3,84,599","8,555/month",Zero downpayment
152,Maruti Celerio,Maruti,ZXI AMT ,2020,Automatic,"3,799",1st,Petrol,"6,21,199","13,818/month",Zero downpayment
153,Skoda Superb,Skoda,1.8 TSI STYLE AT ,2018,Automatic,"20,330",1st,Petrol,"21,49,799","47,821/month",Zero downpayment
154,Hyundai VENUE,Hyundai,1.0 TURBO GDI SX+ AT ,2021,Automatic,"1,340",1st,Petrol,"13,05,399","29,038/month",Zero downpayment
155,Honda Amaze,Honda,1.2 SMT I VTEC ,2019,Manual,"8,771",1st,Petrol,"6,57,199","14,619/month",Zero downpayment
156,Maruti Zen Estilo,Maruti,LXI ,2007,Manual,"76,609",3rd,Petrol,"1,20,399","2,678/month",Zero downpayment
157,Skoda Rapid,Skoda,1.6 MPI MT ACTIVE ,2019,Manual,"12,218",1st,Petrol,"7,28,899","16,214/month",Zero downpayment
158,Maruti Swift,Maruti,VXI ,2015,Manual,"28,123",2nd,Petrol,"4,35,899","9,696/month",Zero downpayment
159,Hyundai i20,Hyundai,GNA 1.2 VTVT ,2009,Manual,"23,345",1st,Petrol,"2,43,299","5,412/month",Zero downpayment
160,Hyundai i20,Hyundai,GNA O 1.2 ,2010,Manual,"30,058",1st,Petrol,"2,62,499","5,839/month",Zero downpayment
161,Volkswagen Polo,Volkswagen,COMFORTLINE 1.2L PETROL ,2011,Manual,"42,700",2nd,Petrol,"3,25,399","7,238/month",Zero downpayment
162,Tata NEXON,Tata,XM 1.5 ,2018,Manual,"96,906",1st,Diesel,"7,17,499","15,960/month",Zero downpayment
163,Maruti S Cross,Maruti,ZETA 1.3 ,2017,Manual,"26,334",1st,Diesel,"7,99,899","17,793/month",Zero downpayment
164,Hyundai Creta,Hyundai,1.6 SX PLUS AUTO PETROL ,2016,Automatic,"11,262",1st,Petrol,"10,71,399","23,833/month",Zero downpayment
165,Maruti Vitara Brezza,Maruti,ZDI ,2016,Manual,"67,227",1st,Diesel,"7,43,199","16,532/month",Zero downpayment
166,Maruti Ciaz,Maruti,VXI PLUS ,2015,Manual,"51,925",1st,Petrol,"5,54,699","12,339/month",Zero downpayment
167,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2013,Manual,"83,574",2nd,Diesel,"5,17,299","11,507/month",Zero downpayment
168,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2014,Manual,"42,967",2nd,Petrol,"3,87,999","8,631/month",Zero downpayment
169,Honda Jazz,Honda,1.2 V AT ,2016,Automatic,"55,251",1st,Petrol,"5,86,999","13,057/month",Zero downpayment
170,Hyundai Elite i20,Hyundai,gna Executive 1.2 ,2017,Manual,"40,991",1st,Petrol,"5,47,199","12,172/month",Zero downpayment
171,Honda Jazz,Honda,VX  1.2 ,2016,Manual,"34,461",1st,Petrol,"5,55,299","12,352/month",Zero downpayment
172,Toyota Innova,Toyota,2.5 GX 8 STR BS IV ,2013,Manual,"1,77,672",2nd,Diesel,"8,08,999","17,996/month",Zero downpayment
173,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2014,Manual,"57,668",2nd,Petrol,"4,09,799","9,116/month",Zero downpayment
174,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2014,Automatic,"24,798",1st,Petrol,"5,98,599","13,316/month",Zero downpayment
175,BMW 3 Series,BMW,320D SPORTLINE ,2014,Automatic,"76,122",1st,Diesel,"14,73,799","32,784/month",Zero downpayment
176,Hyundai Elite i20,Hyundai,STA 1.2 (O) ,2016,Manual,"44,467",1st,Petrol,"6,04,099","13,438/month",Zero downpayment
177,Tata TIGOR,Tata,XZ PLUS 1.2 REVOTRON ,2019,Manual,"34,037",1st,Petrol,"5,69,099","12,659/month",Zero downpayment
178,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,"15,610",1st,Petrol,"11,63,899","25,890/month",Zero downpayment
179,Maruti Ertiga,Maruti,ZXI SMART HYBRID AT ,2019,Automatic,"18,528",2nd,Petrol,"10,91,599","24,282/month",Zero downpayment
180,Honda City,Honda,V CVT ,2017,Automatic,"22,687",1st,Petrol,"8,85,799","19,704/month",Zero downpayment
181,Maruti S PRESSO,Maruti,VXI PLUS AGS ,2020,Automatic,"6,794",2nd,Petrol,"4,72,899","10,519/month",Zero downpayment
182,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL ,2016,Manual,"30,243",1st,Petrol,"4,66,799","10,384/month",Zero downpayment
183,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2017,Automatic,"32,190",1st,Petrol,"9,54,099","21,223/month",Zero downpayment
184,Maruti IGNIS,Maruti,SIGMA 1.2 K12 ,2021,Manual,543,1st,Petrol,"5,23,199","11,638/month",Zero downpayment
185,Maruti S PRESSO,Maruti,VXI PLUS ,2019,Manual,"61,379",1st,Petrol,"4,45,199","9,903/month",Zero downpayment
186,Maruti Swift,Maruti,VXI ,2012,Manual,"36,656",1st,Petrol,"3,85,199","8,569/month",Zero downpayment
187,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2014,Manual,"20,959",1st,Petrol,"4,47,599","9,957/month",Zero downpayment
188,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"8,136",1st,Petrol,"6,05,599","13,471/month",Zero downpayment
189,Hyundai i20,Hyundai,STA 1.2 ,2014,Manual,"9,015",2nd,Petrol,"4,66,199","10,370/month",Zero downpayment
190,Maruti Swift,Maruti,ZXI AMT ,2019,Automatic,"2,823",1st,Petrol,"7,14,499","15,894/month",Zero downpayment
191,Maruti Vitara Brezza,Maruti,VDI ,2019,Manual,"44,471",1st,Diesel,"8,38,699","18,656/month",Zero downpayment
192,Maruti Swift Dzire,Maruti,VDI BS IV ,2012,Manual,"50,082",1st,Diesel,"4,64,499","10,333/month",Zero downpayment
193,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2018,Manual,"22,622",1st,Petrol,"5,07,299","11,285/month",Zero downpayment
194,Maruti Wagon R 1.0,Maruti,VXI AMT ,2018,Automatic,"38,068",1st,Petrol,"4,45,399","9,908/month",Zero downpayment
195,Maruti Swift,Maruti,ZDI ,2014,Manual,"1,43,871",1st,Diesel,"4,48,699","9,981/month",Zero downpayment
196,Hyundai i10,Hyundai,SPORTZ 1.2 KAPPA2 ,2012,Manual,"43,631",1st,Petrol,"3,16,599","7,043/month",Zero downpayment
197,Maruti S PRESSO,Maruti,VXI PLUS ,2021,Manual,"5,621",1st,Petrol,"5,12,399","11,398/month",Zero downpayment
