,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
0,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL ,2011,Manual,"1,06,730",2nd,Petrol,"19,699",112/month,Zero downpayment
1,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2015,Manual,"91,778",1st,Petrol,"74,299",",551/month",Zero downpayment
2,Hyundai Xcent,Hyundai,S 1.2 OPT ,2014,Manual,"64,894",1st,Petrol,"22,699",403/month,Zero downpayment
3,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2014,Manual,"75,324",1st,Diesel,"92,899",",189/month",Zero downpayment
4,Maruti Dzire,Maruti,VDI ,2018,Manual,"64,285",1st,Diesel,"41,799",",501/month",Zero downpayment
5,Maruti Ciaz,Maruti,LPHA 1.3 DDIS SHVS ,2018,Manual,"28,121",1st,Diesel,"62,499",",186/month",Zero downpayment
6,Honda City,Honda,SV MT PETROL ,2014,Manual,"76,410",1st,Petrol,"12,499",",400/month",Zero downpayment
7,Maruti Celerio,Maruti,VXI ,2018,Manual,"15,478",1st,Petrol,"94,299",",995/month",Zero downpayment
8,Hyundai Elite i20,Hyundai,STA 1.2 ,2015,Manual,"39,559",1st,Petrol,"57,099",",392/month",Zero downpayment
9,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2018,Manual,"23,172",1st,Petrol,"30,599",",027/month",Zero downpayment
10,Hyundai Elite i20,Hyundai,GNA 1.2 ,2016,Manual,"88,342",2nd,Petrol,"80,299",",684/month",Zero downpayment
11,Honda Amaze,Honda,1.2 SMT I VTEC ,2013,Manual,"44,940",4th,Petrol,"00,799",916/month,Zero downpayment
12,Volkswagen Ameo,Volkswagen,HIGHLINE 1.2 ,2016,Manual,"30,483",1st,Petrol,"01,799",",162/month",Zero downpayment
13,Landrover Freelander 2,Landrover,TD4 SE ,2014,Automatic,"1,17,682",2nd,Diesel,",77,799",",873/month",Zero downpayment
14,Ford Ecosport,Ford,1.5 TREND TDCI ,2014,Manual,"55,514",1st,Diesel,"31,199",",816/month",Zero downpayment
15,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2014,Manual,"54,930",2nd,Diesel,"71,699",",717/month",Zero downpayment
16,Hyundai i20 Active,Hyundai,1.2 S ,2015,Manual,"35,140",1st,Petrol,"75,399",",799/month",Zero downpayment
17,Hyundai Creta,Hyundai,1.6 SX PLUS VTVT ,2016,Manual,"53,398",1st,Petrol,"94,099",",889/month",Zero downpayment
18,Skoda Rapid,Skoda,ELEGANCE 1.6 MPFI MT ,2014,Manual,"51,869",2nd,Petrol,"22,799",405/month,Zero downpayment
19,Tata Hexa,Tata,Varicor 400 XT ,2017,Manual,"99,787",1st,Diesel,"39,299",",894/month",Zero downpayment
20,Renault Duster,Renault,RXZ DIESEL 110 ,2012,Manual,"1,25,998",2nd,Diesel,"19,299",",552/month",Zero downpayment
21,Skoda Octavia,Skoda,ELEGANCE 2.0 TDI CR AT ,2015,Automatic,"80,501",3rd,Diesel,"82,499",",631/month",Zero downpayment
22,Hyundai Creta,Hyundai,1.6 SX PLUS DIESEL ,2016,Manual,"37,790",1st,Diesel,",29,199",",894/month",Zero downpayment
23,Honda WR-V,Honda,1.2 i-VTEC S MT ,2017,Manual,"25,508",3rd,Petrol,"73,799",",764/month",Zero downpayment
24,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2017,Manual,"66,607",1st,Petrol,"56,999",",615/month",Zero downpayment
25,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2017,Manual,"1,00,164",1st,Petrol,"53,599",",539/month",Zero downpayment
26,Tata NEXON,Tata,XZA+ 1.5 ,2018,,"44,751",1st,Diesel,"94,299",",118/month",Zero downpayment
27,Volkswagen Vento,Volkswagen,HIGHLINE 1.2 TSI AT ,2017,Automatic,"20,491",1st,Petrol,"11,199",",045/month",Zero downpayment
28,Ford Ecosport,Ford,1.0 ECOBOOST TITANIUM OPT ,2014,Manual,"38,587",1st,Petrol,"96,899",",278/month",Zero downpayment
29,Ford Ecosport,Ford,1.5 TITANIUMTDCI OPT ,2014,Manual,"97,858",1st,Diesel,"67,499",",624/month",Zero downpayment
30,Maruti Vitara Brezza,Maruti,VDI OPT ,2017,Manual,"98,293",1st,Diesel,"45,199",",577/month",Zero downpayment
31,Hyundai i20 Active,Hyundai,1.2 S ,2017,Manual,"29,389",2nd,Petrol,"06,599",",493/month",Zero downpayment
32,Maruti S Cross,Maruti,ZETA SHVS ,2017,Manual,"60,754",1st,Diesel,"77,799",",302/month",Zero downpayment
33,Maruti New  Wagon-R,Maruti,ZXI 1.2 ,2019,Manual,"32,057",1st,Petrol,"10,099",",571/month",Zero downpayment
34,Maruti New  Wagon-R,Maruti,VXI 1.2L ,2019,Manual,"23,396",1st,Petrol,"73,899",",766/month",Zero downpayment
35,Hyundai Elite i20,Hyundai,STA 1.2 ,2015,Manual,"74,911",1st,Petrol,"43,899",",099/month",Zero downpayment
36,Honda WR-V,Honda,1.2 i-VTEC S MT ,2017,Manual,"25,526",2nd,Petrol,"38,199",",196/month",Zero downpayment
37,Maruti XL6,Maruti,ZETA AT SHVS ,2019,Automatic,"26,384",1st,Petrol,",88,699",",218/month",Zero downpayment
38,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"26,049",1st,Petrol,"85,099",",015/month",Zero downpayment
39,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"21,057",1st,Petrol,"92,099",",171/month",Zero downpayment
40,Maruti S Cross,Maruti,ZETA SHVS ,2017,Manual,"69,588",1st,Diesel,"21,899",",507/month",Zero downpayment
41,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2018,Manual,"17,699",1st,Petrol,"99,999",",796/month",Zero downpayment
42,Hyundai Verna,Hyundai,1.6 SX VTVT ,2017,Manual,"52,439",1st,Petrol,"94,499",",898/month",Zero downpayment
43,Maruti Vitara Brezza,Maruti,LDI OPT ,2017,Manual,"70,598",1st,Diesel,"00,699",",587/month",Zero downpayment
44,Renault TRIBER,Renault,1.0 RXT ,2019,Manual,"9,783",1st,Petrol,"78,599",",095/month",Zero downpayment
45,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2017,Manual,"45,244",1st,Diesel,",63,999",",668/month",Zero downpayment
46,Honda Jazz,Honda,VX  1.2 ,2016,Manual,"46,201",2nd,Petrol,"01,099",",147/month",Zero downpayment
47,Maruti Baleno,Maruti,DELTA DDIS 190 ,2016,Manual,"1,63,532",1st,Diesel,"18,699",",538/month",Zero downpayment
48,Maruti Alto K10,Maruti,VXI ,2011,Manual,"57,993",3rd,Petrol,"14,199",765/month,Zero downpayment
49,Maruti Baleno,Maruti,ZETA DDIS 190 ,2015,Manual,"47,785",1st,Diesel,"01,499",",380/month",Zero downpayment
50,Maruti Dzire,Maruti,VDI ,2018,Manual,"53,186",1st,Diesel,"10,499",",805/month",Zero downpayment
51,Hyundai Elite i20,Hyundai,STA 1.2 (O) ,2016,Manual,"44,528",3rd,Petrol,"57,399",",399/month",Zero downpayment
52,Maruti S Cross,Maruti,ZETA SHVS ,2017,Manual,"80,900",1st,Diesel,"71,699",",390/month",Zero downpayment
53,Maruti S Cross,Maruti,ZETA SHVS ,2017,Manual,"77,331",1st,Diesel,"77,799",",526/month",Zero downpayment
54,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2018,Manual,"15,150",1st,Petrol,"36,299",",603/month",Zero downpayment
55,Maruti Baleno,Maruti,DELTA 1.2 K12 AT ,2016,Automatic,"48,329",2nd,Petrol,"80,599",",915/month",Zero downpayment
56,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"78,209",2nd,Petrol,"81,999",",946/month",Zero downpayment
57,Maruti Dzire,Maruti,ZDI ,2018,Manual,"26,367",1st,Diesel,"99,799",",791/month",Zero downpayment
58,KIA SELTOS,KIA,HTX AT PETROL ,2019,Automatic,"47,096",1st,Petrol,",73,299",",773/month",Zero downpayment
59,Maruti Ertiga,Maruti,VDI SHVS LIMITED EDITION ,2018,Manual,"61,862",1st,Diesel,"93,299",",646/month",Zero downpayment
60,Hyundai VENUE,Hyundai,SX(O) CRDi ,2019,Manual,"16,545",1st,Diesel,",28,299",",098/month",Zero downpayment
61,Maruti Ciaz,Maruti,ZETA 1.3 DDIS SHVS ,2017,Manual,"68,735",1st,Diesel,"24,699",",121/month",Zero downpayment
62,Maruti Dzire,Maruti,VDI AMT ,2017,Automatic,"47,978",2nd,Diesel,"83,999",",215/month",Zero downpayment
63,Mahindra XUV500,Mahindra,W8 FWD ,2013,Manual,"89,310",2nd,Diesel,"02,599",",853/month",Zero downpayment
64,Hyundai i10,Hyundai,SPORTZ 1.2 AT KAPPA2 ,2013,Automatic,"38,942",2nd,Petrol,"89,799",671/month,Zero downpayment
65,Hyundai Creta,Hyundai,1.6 CRDI SX PLUS AUTO ,2017,Automatic,"97,226",1st,Diesel,",39,299",",343/month",Zero downpayment
66,Maruti Ertiga,Maruti,VDI SHVS ,2017,Manual,"79,817",1st,Diesel,"18,299",",203/month",Zero downpayment
67,Honda Jazz,Honda,VX  1.2 ,2016,Manual,"44,629",1st,Petrol,"44,099",",103/month",Zero downpayment
68,Skoda Rapid,Skoda,Style 1.5 TDI AT ,2018,Automatic,"38,779",1st,Diesel,",54,599",",459/month",Zero downpayment
69,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,"21,739",1st,Petrol,",41,899",",401/month",Zero downpayment
70,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2017,Manual,"23,017",1st,Petrol,"27,899",",192/month",Zero downpayment
71,Honda City,Honda,V MT PETROL ,2017,Manual,"26,937",1st,Petrol,"53,399",",759/month",Zero downpayment
72,Maruti Ciaz,Maruti,LPHA 1.3 DDIS SHVS ,2018,Manual,"50,842",1st,Diesel,"33,299",",536/month",Zero downpayment
73,Maruti Ciaz,Maruti,VXI PLUS ,2017,Manual,"20,160",1st,Petrol,"22,799",",078/month",Zero downpayment
74,Maruti IGNIS,Maruti,DELTA 1.2 K12 AMT ,2017,Automatic,"66,426",2nd,Petrol,"59,799",",452/month",Zero downpayment
75,Renault Kwid,Renault,1.0 RXL AT ,2017,Automatic,"24,226",1st,Petrol,"47,699",734/month,Zero downpayment
76,Honda City,Honda,VX MT PETROL ,2015,Manual,"55,953",2nd,Petrol,"28,299",",201/month",Zero downpayment
77,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"45,163",1st,Petrol,"84,199",",771/month",Zero downpayment
78,Hyundai Elite i20,Hyundai,1.2 SPORTS PLUS VTVT ,2019,Manual,"13,240",1st,Petrol,"40,899",",481/month",Zero downpayment
79,Toyota Corolla Altis,Toyota,VL AT ,2016,Automatic,"41,402",1st,Petrol,",12,799",",754/month",Zero downpayment
80,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2016,Manual,"1,85,005",1st,Petrol,"01,099",",147/month",Zero downpayment
81,Maruti S Cross,Maruti,ZETA SHVS ,2019,Manual,"21,538",1st,Diesel,",56,099",",492/month",Zero downpayment
82,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2017,Manual,"34,776",1st,Petrol,"16,899",",723/month",Zero downpayment
83,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"49,816",1st,Petrol,"79,199",",108/month",Zero downpayment
84,Maruti Ciaz,Maruti,LPHA 1.3 DDIS SHVS ,2017,Manual,"74,981",1st,Diesel,"30,699",",254/month",Zero downpayment
85,Ford Ecosport,Ford,1.5 TREND TI VCT ,2016,Manual,"23,304",1st,Petrol,"39,199",",219/month",Zero downpayment
86,Maruti S Cross,Maruti,ZETA 1.3 SHVS ,2018,Manual,"36,002",1st,Diesel,"37,599",",856/month",Zero downpayment
87,Mahindra XUV500,Mahindra,W10 AT ,2017,Automatic,"55,352",1st,Diesel,",28,599",",778/month",Zero downpayment
88,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"19,449",1st,Petrol,"67,099",",064/month",Zero downpayment
89,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"37,509",1st,Petrol,"36,599",",161/month",Zero downpayment
90,Maruti S Cross,Maruti,ZETA 1.3 SHVS ,2018,Manual,"57,462",1st,Diesel,"24,399",",563/month",Zero downpayment
91,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"19,149",1st,Petrol,"01,199",",373/month",Zero downpayment
92,Volkswagen Vento,Volkswagen,HIGHLINE PETROL ,2015,Manual,"85,663",2nd,Petrol,"68,099",",637/month",Zero downpayment
93,Maruti Ertiga,Maruti,ZDI PLUS SHVS ,2019,Manual,"23,721",1st,Diesel,",26,199",",052/month",Zero downpayment
94,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"30,249",1st,Petrol,"53,499",",537/month",Zero downpayment
95,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2018,Manual,"8,925",1st,Petrol,"80,999",",373/month",Zero downpayment
96,MG HECTOR,MG,SHARP DCT PETROL ,2020,Automatic,"45,986",1st,Petrol,",72,699",",208/month",Zero downpayment
97,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"34,763",1st,Petrol,"53,499",",537/month",Zero downpayment
98,Hyundai Elite i20,Hyundai,STA 1.2 ,2017,Manual,"11,775",1st,Petrol,"58,899",",657/month",Zero downpayment
99,Hyundai Elite i20,Hyundai,1.2 SPORTS PLUS VTVT ,2019,Manual,"32,623",1st,Petrol,"35,399",",359/month",Zero downpayment
100,Hyundai Eon,Hyundai,ERA PLUS ,2018,Manual,"18,870",3rd,Petrol,"44,499",663/month,Zero downpayment
101,Toyota Corolla Altis,Toyota,VL AT ,2018,Automatic,"34,924",1st,Petrol,",59,599",",468/month",Zero downpayment
102,Maruti Ciaz,Maruti,LPHA 1.3 DDIS SHVS ,2018,Manual,"28,637",1st,Diesel,"15,199",",358/month",Zero downpayment
103,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"32,522",1st,Petrol,"23,499",",869/month",Zero downpayment
104,Hyundai NEW SANTRO,Hyundai,SPORTZ 1.1 ,2019,Manual,"2,639",1st,Petrol,"42,399",",065/month",Zero downpayment
105,Maruti S Cross,Maruti,LPHA SHVS ,2018,Manual,"64,803",1st,Diesel,",72,399",",855/month",Zero downpayment
106,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"9,731",1st,Petrol,"09,199",",551/month",Zero downpayment
107,Maruti Swift,Maruti,ZXI ,2013,Manual,"62,613",1st,Petrol,"70,299",",462/month",Zero downpayment
108,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"41,654",1st,Petrol,"28,799",",987/month",Zero downpayment
109,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"66,090",1st,Petrol,"86,299",593/month,Zero downpayment
110,Maruti S Cross,Maruti,ZETA 1.3 SHVS ,2018,,"58,448",2nd,Diesel,"92,299",",849/month",Zero downpayment
111,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2018,Manual,"25,416",2nd,Petrol,"58,199",",641/month",Zero downpayment
112,MG HECTOR,MG,SHARP DCT PETROL ,2020,Automatic,"24,887",1st,Petrol,",72,799",",659/month",Zero downpayment
113,Volkswagen Vento,Volkswagen,HIGHLINE TDI AT ,2017,Automatic,"95,513",1st,Diesel,"23,499",",094/month",Zero downpayment
114,Hyundai Grand i10,Hyundai,STA 1.2 (O) VTVT ,2015,Manual,"84,105",1st,Petrol,"29,699",558/month,Zero downpayment
115,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2018,Manual,"10,176",1st,Petrol,"28,699",",210/month",Zero downpayment
116,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2015,Manual,"58,570",1st,Petrol,"13,299",194/month,Zero downpayment
117,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2018,Manual,"19,775",1st,Petrol,"42,199",",510/month",Zero downpayment
118,Maruti Vitara Brezza,Maruti,ZDI+ DUAL TONE AMT ,2018,Automatic,"38,175",1st,Diesel,"29,799",",683/month",Zero downpayment
119,Maruti Vitara Brezza,Maruti,VDI OPT ,2018,Manual,"45,490",1st,Diesel,"12,899",",082/month",Zero downpayment
120,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2018,Manual,"15,658",1st,Petrol,"56,299",",823/month",Zero downpayment
121,Hyundai i20,Hyundai,STA 1.2 ,2013,Manual,"70,423",2nd,Petrol,"56,699",",159/month",Zero downpayment
122,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2018,Manual,"19,726",1st,Petrol,"56,199",",597/month",Zero downpayment
123,Hyundai i20,Hyundai,SPORTZ 1.2 VTVT ,2013,Manual,"33,180",3rd,Petrol,"30,599",578/month,Zero downpayment
124,Maruti Wagon R 1.0,Maruti,VXI AMT ,2015,Automatic,"33,687",1st,Petrol,"81,999",",722/month",Zero downpayment
125,Maruti Vitara Brezza,Maruti,VDI ,2019,Manual,"42,680",1st,Diesel,"12,599",",076/month",Zero downpayment
126,Hyundai NEW SANTRO,Hyundai,1.1 SPORTS AMT ,2019,Automatic,"11,373",2nd,Petrol,"55,999",",368/month",Zero downpayment
127,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2018,Manual,"68,934",1st,Petrol,"35,799",",143/month",Zero downpayment
128,Hyundai Elite i20,Hyundai,1.4 CRDI ASTA (O) ,2017,Manual,"91,411",1st,Diesel,"80,299",",133/month",Zero downpayment
129,Maruti Vitara Brezza,Maruti,ZXI ,2020,Manual,"23,940",1st,Petrol,"42,799",",972/month",Zero downpayment
130,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2018,Manual,"37,428",1st,Diesel,"77,899",",528/month",Zero downpayment
131,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2012,Manual,"1,07,841",2nd,Petrol,"82,399",506/month,Zero downpayment
132,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2019,Automatic,"10,102",1st,Petrol,"80,399",",808/month",Zero downpayment
133,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"32,179",1st,Petrol,"26,099",478/month,Zero downpayment
134,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2017,Manual,"46,375",1st,Petrol,"17,799",",518/month",Zero downpayment
135,Maruti Swift,Maruti,VDI ,2017,Manual,"23,547",1st,Diesel,"88,699",",095/month",Zero downpayment
136,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2018,Manual,"65,640",1st,Diesel,"74,399",",451/month",Zero downpayment
137,Maruti Vitara Brezza,Maruti,ZDI + AMT ,2018,Automatic,"83,103",1st,Diesel,"22,599",",523/month",Zero downpayment
138,Hyundai Grand i10,Hyundai,STA AT 1.2 KAPPA VTVT ,2015,Automatic,"71,423",1st,Petrol,"51,799",",050/month",Zero downpayment
139,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2019,Automatic,"8,635",1st,Petrol,",40,699",",150/month",Zero downpayment
140,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2019,Automatic,"34,642",1st,Petrol,",60,799",",597/month",Zero downpayment
141,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2018,Manual,"9,646",1st,Petrol,"07,299",",285/month",Zero downpayment
142,Hyundai Grand i10,Hyundai,Sportz(O) 1.2 MT ,2017,Manual,"30,242",1st,Petrol,"39,199",",994/month",Zero downpayment
143,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2019,Automatic,"22,773",1st,Petrol,"91,799",",062/month",Zero downpayment
144,Maruti Swift,Maruti,VDI OPT ,2017,Manual,"53,245",2nd,Diesel,"59,399",",668/month",Zero downpayment
145,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"31,133",2nd,Petrol,"04,999",009/month,Zero downpayment
146,Tata Tiago,Tata,XZ+ 1.2 Revotron ,2020,Manual,"7,628",1st,Petrol,"89,399",",335/month",Zero downpayment
147,Maruti Swift Dzire,Maruti,VDI BS IV ,2013,Manual,"74,594",1st,Diesel,"74,699",",559/month",Zero downpayment
148,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2018,Automatic,"44,705",1st,Petrol,"47,999",",088/month",Zero downpayment
149,Hyundai Grand i10,Hyundai,STA AT 1.2 KAPPA VTVT ,2015,Automatic,"27,641",3rd,Petrol,"31,499",598/month,Zero downpayment
150,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2018,Automatic,"34,297",1st,Petrol,"58,699",",204/month",Zero downpayment
151,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2017,Manual,"12,223",1st,Petrol,"76,999",",835/month",Zero downpayment
152,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2015,Manual,"34,095",2nd,Petrol,"59,299",",217/month",Zero downpayment
153,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"17,364",1st,Petrol,"41,999",",056/month",Zero downpayment
154,Maruti Swift,Maruti,VXI ,2014,Manual,"37,288",1st,Petrol,"35,499",687/month,Zero downpayment
155,Maruti Wagon R 1.0,Maruti,LXI ,2015,Manual,"23,397",1st,Petrol,"49,699",779/month,Zero downpayment
156,Maruti Celerio,Maruti,VXI ,2018,Manual,"29,458",1st,Petrol,"28,199",",749/month",Zero downpayment
157,Honda Jazz,Honda,1.2 V MT ,2017,Manual,"15,010",1st,Petrol,"13,999",",658/month",Zero downpayment
158,Maruti Vitara Brezza,Maruti,VDI ,2019,Manual,"56,615",2nd,Diesel,"38,699",",656/month",Zero downpayment
159,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"24,234",1st,Petrol,"96,599",",047/month",Zero downpayment
160,Maruti Wagon R 1.0,Maruti,VXI AMT ,2016,Automatic,"32,658",1st,Petrol,"79,399",",664/month",Zero downpayment
161,Maruti Alto,Maruti,LXI ,2020,Manual,"2,359",1st,Petrol,"17,899",296/month,Zero downpayment
162,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"33,103",2nd,Petrol,"56,799",937/month,Zero downpayment
163,Honda Brio,Honda,1.2 S MT I VTEC ,2015,Manual,"30,642",1st,Petrol,"06,099",033/month,Zero downpayment
164,Maruti Wagon R 1.0,Maruti,VXI AMT ,2016,Automatic,"36,288",1st,Petrol,"77,899",",631/month",Zero downpayment
165,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"12,258",2nd,Petrol,"28,699",",761/month",Zero downpayment
166,Maruti Wagon R 1.0,Maruti,VXI ,2017,Manual,"25,483",1st,Petrol,"75,099",",568/month",Zero downpayment
167,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2018,Manual,"14,840",1st,Petrol,"34,899",",899/month",Zero downpayment
168,Maruti Alto K10,Maruti,VXI ,2017,Manual,"48,658",1st,Petrol,"49,499",774/month,Zero downpayment
169,Maruti Alto 800,Maruti,LXI ,2017,Manual,"15,575",1st,Petrol,"90,799",469/month,Zero downpayment
170,Maruti Alto 800,Maruti,LXI ,2018,Manual,"76,102",1st,Petrol,"50,599",799/month,Zero downpayment
171,Maruti Alto K10,Maruti,VXI AMT ,2015,Automatic,"58,771",1st,Petrol,"58,099",966/month,Zero downpayment
172,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2016,Manual,"14,765",1st,Petrol,"65,499",",355/month",Zero downpayment
173,Maruti Celerio,Maruti,ZXI ,2017,Manual,"4,520",1st,Petrol,"52,099",",057/month",Zero downpayment
174,Maruti Alto K10,Maruti,VXI ,2016,Manual,"2,427",1st,Petrol,"58,199",968/month,Zero downpayment
175,Maruti Alto K10,Maruti,VXI ,2015,Manual,"12,341",2nd,Petrol,"21,299",147/month,Zero downpayment
176,Maruti Alto K10,Maruti,VXI AMT ,2015,Automatic,"22,269",1st,Petrol,"80,499",464/month,Zero downpayment
177,Maruti Alto K10,Maruti,VXI (O) AMT ,2018,Automatic,"14,899",1st,Petrol,"15,599",245/month,Zero downpayment
178,Maruti Alto 800,Maruti,LXI ,2018,Manual,"27,957",1st,Petrol,"50,599",799/month,Zero downpayment
179,Maruti Alto 800,Maruti,LXI ,2017,Manual,"22,244",1st,Petrol,"25,699",245/month,Zero downpayment
180,Maruti Alto 800,Maruti,LXI ,2016,Manual,"27,408",2nd,Petrol,"16,799",047/month,Zero downpayment
181,Maruti Alto 800,Maruti,LXI ,2017,Manual,"15,555",1st,Petrol,"33,699",423/month,Zero downpayment
182,Maruti Alto 800,Maruti,LXI ,2017,Manual,"11,917",1st,Petrol,"33,699",423/month,Zero downpayment
183,Maruti Alto 800,Maruti,LXI ,2018,Manual,"24,140",1st,Petrol,"50,599",799/month,Zero downpayment
184,Maruti Alto K10,Maruti,VXI (O) AMT ,2017,Automatic,"29,955",1st,Petrol,"81,399",484/month,Zero downpayment
185,Maruti Alto 800,Maruti,LXI ,2016,Manual,"16,659",2nd,Petrol,"16,799",047/month,Zero downpayment
186,Maruti Alto K10,Maruti,VXI AMT ,2015,Automatic,"16,097",1st,Petrol,"92,099",722/month,Zero downpayment
187,Maruti Alto K10,Maruti,VXI (O) AMT ,2017,Automatic,"25,730",1st,Petrol,"10,899",140/month,Zero downpayment
188,Maruti Alto K10,Maruti,VXI (O) AMT ,2017,Automatic,"18,572",1st,Petrol,"15,199",236/month,Zero downpayment
189,Hyundai Xcent,Hyundai,SX 1.2 ,2014,Manual,"30,593",1st,Petrol,"46,599",934/month,Zero downpayment
190,Maruti S Cross,Maruti,ZETA SHVS ,2017,Manual,"69,524",1st,Diesel,",16,399",",609/month",Zero downpayment
191,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2016,Manual,"36,433",1st,Petrol,"43,599",",317/month",Zero downpayment
192,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2017,Manual,"24,990",1st,Petrol,"14,899",",903/month",Zero downpayment
193,Honda Amaze,Honda,1.2 SX MT I VTEC ,2016,Manual,"25,484",1st,Petrol,"15,999",",478/month",Zero downpayment
194,Hyundai i20,Hyundai,GNA O 1.2 ,2012,Manual,"31,533",1st,Petrol,"71,099",255/month,Zero downpayment
195,Maruti Alto K10,Maruti,VXI (O) AMT ,2018,Automatic,"7,877",1st,Petrol,"52,099",",057/month",Zero downpayment
196,Maruti Alto 800,Maruti,LXI ,2018,Manual,"8,465",1st,Petrol,"23,699",201/month,Zero downpayment
197,Hyundai Creta,Hyundai,1.6 SX CRDI ,2018,Manual,"54,743",1st,Diesel,",61,399",",835/month",Zero downpayment
198,Hyundai i20,Hyundai,GNA O 1.4 CRDI ,2013,Manual,"69,163",1st,Diesel,"91,099",700/month,Zero downpayment
199,Maruti Wagon R 1.0,Maruti,LXI ,2014,Manual,"49,652",1st,Petrol,"61,399",039/month,Zero downpayment
200,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"19,543",1st,Petrol,"96,799",",500/month",Zero downpayment
201,Ford Figo,Ford,1.4 TITANIUM DURATORQ ,2011,Manual,"1,57,587",1st,Diesel,"73,199",077/month,Zero downpayment
202,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2020,Manual,547,1st,Petrol,"88,999",",775/month",Zero downpayment
203,Ford Figo,Ford,1.4 TITANIUM DURATORQ ,2011,Manual,"1,63,778",2nd,Diesel,"60,099",786/month,Zero downpayment
204,Honda Jazz,Honda,1.2 BASE I VTEC ,2010,Manual,"85,656",3rd,Petrol,"68,599",975/month,Zero downpayment
